Wavelenght,C 1.1,DH1R,DH2.1T,DH3.1,H1Bl Hair,H1c- hair,H2.1T Hair,N1TT_good,N2.2ML_28,N3.1TT,N3.1TT_Good,R1_22,R1Sc_24,R2_good,R3.1TStraw,R4.1_23,R5_17,R6_18,R7_20,SP2.1E,SP13.1C,SP13.2B,SP-bev,SS 1.1,UN1
1354.025085,94.278836,90.114773,81.660289,96.274538,92.870883,94.049794,94.072955,87.718431,92.604059,99.667716,88.122213,93.667493,89.975765,94.74111,88.889664,90.811162,90.226638,6.614638,53.268242,93.419036,94.236847,90.713458,91.284789,85.702978,93.938369
1354.266143,94.277054,89.902492,81.530339,96.204245,92.872194,94.064032,94.06811,87.820205,92.595225,99.670095,88.129706,93.580314,89.856892,94.73792,88.701948,90.835997,90.165033,6.60826,53.198922,93.412106,94.227661,90.712328,91.052277,85.607098,93.933707
1354.507201,94.275312,89.690374,81.400902,96.134406,92.873772,94.077445,94.063731,87.914085,92.586305,99.672405,88.139437,93.493721,89.738891,94.734774,88.514754,90.858271,90.103606,6.601608,53.129712,93.404805,94.218297,90.711052,90.820277,85.511959,93.928678
1354.74826,94.273533,89.47957,81.272657,96.065413,92.875614,94.090086,94.059834,88.000362,92.577285,99.674651,88.151417,93.408215,89.62247,94.731638,88.329123,90.878098,90.042651,6.594693,53.060626,93.397134,94.208688,90.709611,90.590104,85.418045,93.923298
1354.989318,94.271645,89.2713,81.146318,95.997674,92.877719,94.102007,94.056438,88.079311,92.568162,99.676849,88.165654,93.324322,89.508364,94.728485,88.146155,90.895592,89.982475,6.587533,52.991677,93.389101,94.19877,90.707989,90.363135,85.325858,93.917588
1355.230377,94.269577,89.06683,81.022626,95.931606,92.880094,94.113258,94.05357,88.151189,92.558939,99.679031,88.182152,93.242583,89.39733,94.725292,87.966996,90.910864,89.923393,6.580149,52.922881,93.380719,94.188486,90.706175,90.140796,85.235911,93.911573
1355.471435,94.267263,88.867457,80.902337,95.867629,92.882751,94.123884,94.051262,88.216239,92.549634,99.681241,88.200918,93.163551,89.290132,94.722044,87.792815,90.924024,89.865725,6.572564,52.854253,93.372002,94.177778,90.704161,89.924533,85.148722,93.905279
1355.712493,94.264644,88.674489,80.786207,95.806163,92.885708,94.133928,94.049551,88.274686,92.540268,99.683534,88.221957,93.087776,89.187529,94.71873,87.62479,90.935178,89.809786,6.564811,52.785805,93.362969,94.166598,90.701942,89.71579,85.064801,93.898734
1355.953552,94.261667,88.489221,80.67498,95.747613,92.888988,94.143429,94.048479,88.326742,92.530876,99.68598,88.245275,93.015796,89.09026,94.715347,87.464086,90.944431,89.755889,6.556924,52.717548,93.353642,94.154898,90.699515,89.515988,84.984645,93.891968
1356.19461,94.258286,88.312915,80.569373,95.692371,92.892618,94.152417,94.048089,88.372603,92.521493,99.688657,88.270876,92.94813,88.999032,94.711897,87.311831,90.95188,89.704332,6.548947,52.649489,93.344045,94.142638,90.696879,89.326494,84.908723,93.885006
1356.435669,94.25446,88.146775,80.470063,95.640802,92.896627,94.160918,94.048427,88.412447,92.512161,99.691649,88.298763,92.88526,88.914505,94.708385,87.169099,90.95762,89.655395,6.540929,52.58163,93.334203,94.129778,90.694033,89.1486,84.83747,93.877874
1356.676727,94.250155,87.991928,80.377671,95.593241,92.901044,94.168951,94.049538,88.446433,92.502922,99.695048,88.328937,92.827628,88.837277,94.704819,87.036885,90.961737,89.609338,6.532926,52.513966,93.324142,94.116286,90.690979,88.983498,84.771278,93.870595
1356.917785,94.245345,87.849399,80.29275,95.549983,92.905899,94.176526,94.051466,88.474698,92.493814,99.698943,88.361391,92.77562,88.767874,94.701207,86.916089,90.964305,89.566391,6.525003,52.446482,93.313888,94.10213,90.687713,88.832256,84.71048,93.863187
1357.158844,94.240005,87.720091,80.215777,95.511282,92.911217,94.183643,94.054249,88.497354,92.484871,99.703421,88.396111,92.729559,88.706736,94.697557,86.807492,90.96539,89.526749,6.517233,52.379157,93.303466,94.087284,90.684236,88.6958,84.65535,93.855665
1357.399902,94.234117,87.60477,80.147134,95.47734,92.917018,94.190295,94.057921,88.514486,92.476117,99.708564,88.433074,92.689698,88.654205,94.693873,86.711742,90.965045,89.490574,6.509699,52.311957,93.292902,94.071721,90.680543,88.574892,84.60609,93.848041
1357.640961,94.227664,87.504047,80.087108,95.448308,92.923316,94.196464,94.062508,88.526147,92.467565,99.71444,88.472241,92.656209,88.61052,94.690151,86.62934,90.963305,89.457982,6.502492,52.244835,93.282217,94.055419,90.67663,88.47012,84.562826,93.840319
1357.882019,94.220611,87.418262,80.035789,95.424244,92.930114,94.202137,94.068022,88.532363,92.459195,99.721104,88.513599,92.629133,88.575745,94.686371,86.560532,90.960193,89.429007,6.495715,52.177681,93.271423,94.038342,90.672481,88.381787,84.525531,93.832493
1358.123078,94.212958,87.347788,79.993336,95.405214,92.937406,94.207264,94.074472,88.533109,92.450999,99.728589,88.557034,92.608518,88.549951,94.682522,86.505585,90.955707,89.403712,6.48948,52.110479,93.260544,94.020484,90.668096,88.310192,84.494233,93.824568
1358.364136,94.204685,87.2927,79.959699,95.39119,92.945176,94.211799,94.081848,88.528336,92.442937,99.736908,88.602451,92.594268,88.533022,94.678572,86.464487,90.949831,89.38207,6.483909,52.043148,93.249596,94.001828,90.663465,88.255329,84.4688,93.816542
1358.605194,94.195769,87.252881,79.934712,95.382077,92.953393,94.21569,94.090129,88.517957,92.434945,99.746045,88.649729,92.586195,88.524718,94.674476,86.437046,90.942528,89.364001,6.479135,51.975596,93.238588,93.982358,90.658577,88.216983,84.449011,93.808406
1358.846253,94.186184,87.228018,79.918089,95.377718,92.962013,94.218874,94.09928,88.501852,92.426937,99.755961,88.698722,92.58402,88.524679,94.670176,86.422883,90.933742,89.349375,6.475302,51.907724,93.227529,93.962059,90.65342,88.194729,84.434557,93.80015
1359.087311,94.175896,87.217604,79.909432,95.377892,92.97098,94.221286,94.109249,88.47987,92.418806,99.766584,88.749255,92.587369,88.532422,94.6656,86.421439,90.923399,89.338005,6.472562,51.839421,93.216423,93.940921,90.647983,88.187942,84.425044,93.791764
1359.32837,94.164871,87.220941,79.908228,95.382319,92.980224,94.222851,94.119973,88.451831,92.410427,99.777818,88.801129,92.595785,88.547351,94.660662,86.431979,90.911407,89.329658,6.47108,51.770576,93.205272,93.918934,90.642255,88.195794,84.419997,93.783238
1359.569428,94.153065,87.237148,79.913863,95.390659,92.989666,94.223497,94.131374,88.417535,92.401656,99.789535,88.854117,92.608731,88.568763,94.655267,86.453597,90.897662,89.324048,6.471028,51.701075,93.194074,93.896092,90.636228,88.217271,84.418866,93.774563
1359.810486,94.140434,87.265169,79.92562,95.40252,92.999214,94.223146,94.143361,88.376767,92.392335,99.801585,88.907967,92.625595,88.595858,94.649308,86.485229,90.882047,89.320846,6.472583,51.630806,93.182828,93.872396,90.629893,88.251178,84.421035,93.765732
1360.051545,94.126928,87.303784,79.9427,95.417459,93.008772,94.221724,94.155835,88.32931,92.382299,99.813794,88.962409,92.645704,88.627747,94.642673,86.525666,90.864438,89.319679,6.475931,51.559662,93.171529,93.847847,90.623246,88.296161,84.425829,93.756739
1360.292603,94.112499,87.351629,79.964222,95.43499,93.018238,94.21916,94.168688,88.27495,92.371377,99.825971,89.017152,92.668331,88.663472,94.635245,86.573574,90.844708,89.32014,6.481259,51.487546,93.160172,93.822456,90.616285,88.350713,84.432528,93.747585
1360.533662,94.097099,87.407205,79.989242,95.454587,93.027507,94.215386,94.181806,88.213492,92.359402,99.837915,89.071895,92.69271,88.702015,94.62691,86.627505,90.822735,89.321791,6.488755,51.414377,93.148754,93.796237,90.609013,88.413204,84.440377,93.738272
